order_id,order_date,product,category,price,quantity,total_sales,city,platform,payment_method,order_status
12308,2025-06-12,Reverse Parking Camera,Electronics,7213,3,21639,Udaipur,Amazon,Card,Returned
12309,2025-12-21,Reverse Parking Camera,Electronics,2244,1,2244,Pune,Flipkart,UPI,Cancelled
12310,2025-01-22,Car Seat Cover,Accessories,14758,1,14758,Bangalore,Flipkart,COD,Cancelled
12311,2025-02-07,Reverse Parking Camera,Electronics,10906,2,21812,Jaipur,Amazon,UPI,Returned
12312,2025-01-03,Car Vacuum Cleaner,Electronics,1434,2,2868,Ahmedabad,Flipkart,Net Banking,Delivered
12313,2025-10-12,Android Car Display,Electronics,3643,4,14572,Bangalore,Shopify,UPI,Returned
12314,2025-07-17,Car Dash Camera,Electronics,4959,4,19836,Hyderabad,Amazon,Net Banking,Cancelled
12315,2025-05-30,Car Floor Mat,Accessories,7656,4,30624,Pune,Amazon,UPI,Cancelled
12316,2025-07-08,Car Vacuum Cleaner,Electronics,14160,2,28320,Udaipur,Amazon,UPI,Cancelled
12317,2025-03-10,Car Music System,Electronics,11892,1,11892,Jaipur,Amazon,Card,Cancelled
12318,2025-11-17,Reverse Parking Camera,Electronics,2646,1,2646,Udaipur,Shopify,UPI,Delivered
12319,2025-02-16,Car Floor Mat,Accessories,12396,1,12396,Jaipur,Flipkart,COD,Shipped
12320,2025-06-26,Car Music System,Electronics,3641,4,14564,Delhi,Shopify,Card,Shipped
12321,2025-12-07,Car Floor Mat,Accessories,8798,1,8798,Hyderabad,Amazon,Card,Returned
12322,2025-05-14,Car Air Freshener,Accessories,7906,3,23718,Ahmedabad,Shopify,COD,Shipped
12323,2025-10-20,Car Music System,Electronics,6508,2,13016,Delhi,Flipkart,Card,Delivered
12324,2025-07-15,Android Car Display,Electronics,13680,4,54720,Jaipur,Shopify,UPI,Shipped
12325,2025-08-14,Car Seat Cover,Accessories,9300,2,18600,Mumbai,Shopify,Net Banking,Cancelled
12326,2025-04-12,Car LED Light,Accessories,7790,2,15580,Hyderabad,Shopify,Card,Cancelled
12327,2025-03-30,Car Seat Cover,Accessories,5638,2,11276,Bangalore,Shopify,Card,Shipped
12328,2025-06-17,Car Music System,Electronics,1951,4,7804,Mumbai,Shopify,COD,Cancelled
12329,2025-05-02,Android Car Display,Electronics,9321,2,18642,Bangalore,Flipkart,COD,Cancelled
12330,2025-06-13,Reverse Parking Camera,Electronics,14319,2,28638,Udaipur,Flipkart,Net Banking,Delivered
12331,2025-09-10,Car Air Freshener,Accessories,12174,4,48696,Jaipur,Amazon,Net Banking,Returned
12332,2025-05-14,Car Phone Holder,Accessories,620,3,1860,Udaipur,Shopify,Net Banking,Delivered
12333,2025-11-06,Car Music System,Electronics,14935,4,59740,Hyderabad,Amazon,Card,Cancelled
12334,2025-01-29,Car Air Freshener,Accessories,1444,2,2888,Ahmedabad,Amazon,Net Banking,Shipped
12335,2025-12-29,Car LED Light,Accessories,3810,4,15240,Ahmedabad,Amazon,Card,Cancelled
12336,2025-03-10,Car Music System,Electronics,760,1,760,Ahmedabad,Flipkart,UPI,Cancelled
12337,2025-05-16,Car Music System,Electronics,916,1,916,Hyderabad,Shopify,Net Banking,Shipped
12338,2025-12-21,Car Vacuum Cleaner,Electronics,11500,2,23000,Ahmedabad,Shopify,COD,Cancelled
12339,2025-02-01,Car Phone Holder,Accessories,10743,4,42972,Delhi,Amazon,UPI,Returned
12340,2025-11-27,Car Dash Camera,Electronics,4171,4,16684,Mumbai,Shopify,COD,Delivered
12341,2025-03-25,Car Air Freshener,Accessories,1388,3,4164,Jaipur,Shopify,UPI,Delivered
12342,2025-10-28,Car Music System,Electronics,10833,2,21666,Ahmedabad,Shopify,UPI,Delivered
12343,2025-05-22,Car Dash Camera,Electronics,3557,4,14228,Jaipur,Amazon,Card,Delivered
12344,2025-02-12,Reverse Parking Camera,Electronics,7108,4,28432,Jaipur,Shopify,Net Banking,Delivered
12345,2025-07-23,Reverse Parking Camera,Electronics,2186,2,4372,Delhi,Shopify,Card,Cancelled
12346,2025-03-02,Car LED Light,Accessories,3695,2,7390,Hyderabad,Flipkart,Net Banking,Cancelled
12347,2025-03-01,Car Seat Cover,Accessories,2186,1,2186,Mumbai,Flipkart,Net Banking,Delivered
12348,2025-03-03,Car Music System,Electronics,3260,1,3260,Delhi,Flipkart,Card,Returned
12349,2025-05-08,Android Car Display,Electronics,12751,4,51004,Jaipur,Shopify,Card,Delivered
12350,2025-08-09,Car Dash Camera,Electronics,9669,2,19338,Pune,Flipkart,Card,Delivered
12351,2025-09-24,Car Music System,Electronics,7760,3,23280,Mumbai,Amazon,COD,Cancelled
12352,2025-01-12,Car LED Light,Accessories,1776,3,5328,Pune,Shopify,Card,Returned
12353,2025-03-10,Car Seat Cover,Accessories,9744,3,29232,Bangalore,Shopify,COD,Shipped
12354,2025-12-25,Car Music System,Electronics,580,2,1160,Ahmedabad,Flipkart,Net Banking,Delivered
12355,2025-12-08,Car Seat Cover,Accessories,13495,2,26990,Ahmedabad,Amazon,Net Banking,Delivered
12356,2025-03-02,Car LED Light,Accessories,4049,4,16196,Bangalore,Flipkart,Card,Shipped
12357,2025-10-04,Car Vacuum Cleaner,Electronics,9306,3,27918,Ahmedabad,Flipkart,COD,Cancelled
12358,2025-05-13,Car Phone Holder,Accessories,14166,1,14166,Mumbai,Shopify,Card,Delivered
12359,2025-08-05,Car Music System,Electronics,8194,1,8194,Mumbai,Flipkart,Card,Shipped
12360,2025-05-23,Car Phone Holder,Accessories,9434,4,37736,Delhi,Amazon,UPI,Shipped
12361,2025-10-30,Car LED Light,Accessories,7365,4,29460,Delhi,Flipkart,Card,Cancelled
12362,2025-09-29,Car Music System,Electronics,14390,3,43170,Mumbai,Flipkart,COD,Returned
12363,2025-04-24,Car Music System,Electronics,13862,1,13862,Udaipur,Amazon,Card,Delivered
12364,2025-07-27,Car LED Light,Accessories,576,3,1728,Hyderabad,Shopify,Net Banking,Returned
12365,2025-11-15,Car Floor Mat,Accessories,14931,3,44793,Mumbai,Flipkart,Net Banking,Returned
12366,2025-03-30,Car Vacuum Cleaner,Electronics,4970,4,19880,Jaipur,Flipkart,Net Banking,Delivered
12367,2025-08-25,Car Music System,Electronics,14009,3,42027,Pune,Amazon,UPI,Delivered
12368,2025-09-21,Android Car Display,Electronics,1273,1,1273,Mumbai,Amazon,Card,Delivered
12369,2025-02-21,Car Floor Mat,Accessories,9374,2,18748,Hyderabad,Flipkart,COD,Delivered
12370,2025-09-22,Car Air Freshener,Accessories,2952,4,11808,Delhi,Shopify,UPI,Delivered
12371,2025-03-17,Car Vacuum Cleaner,Electronics,7636,1,7636,Delhi,Shopify,UPI,Returned
12372,2025-04-11,Car Seat Cover,Accessories,7893,1,7893,Delhi,Flipkart,Net Banking,Delivered
12373,2025-12-31,Car Phone Holder,Accessories,1182,4,4728,Jaipur,Flipkart,UPI,Delivered
12374,2025-09-09,Car Dash Camera,Electronics,6216,3,18648,Udaipur,Amazon,Net Banking,Cancelled
12375,2025-01-13,Car LED Light,Accessories,11835,2,23670,Delhi,Shopify,Net Banking,Cancelled
12376,2025-08-17,Car Vacuum Cleaner,Electronics,9011,3,27033,Pune,Shopify,Net Banking,Returned
12377,2025-03-03,Car Air Freshener,Accessories,786,2,1572,Delhi,Flipkart,Card,Cancelled
12378,2025-08-14,Reverse Parking Camera,Electronics,6895,2,13790,Udaipur,Flipkart,Net Banking,Shipped
12379,2025-10-27,Car Music System,Electronics,1593,3,4779,Mumbai,Shopify,Card,Cancelled
12380,2025-01-30,Car Air Freshener,Accessories,610,1,610,Udaipur,Flipkart,Net Banking,Shipped
12381,2025-11-17,Car LED Light,Accessories,5388,3,16164,Delhi,Amazon,UPI,Delivered
12382,2025-12-08,Car Air Freshener,Accessories,9942,4,39768,Hyderabad,Amazon,COD,Delivered
12383,2025-10-27,Car Seat Cover,Accessories,12571,3,37713,Jaipur,Shopify,UPI,Returned
12384,2025-05-08,Reverse Parking Camera,Electronics,349,3,1047,Mumbai,Flipkart,Card,Delivered
12385,2025-10-29,Car Dash Camera,Electronics,10303,1,10303,Udaipur,Shopify,Net Banking,Shipped
12386,2025-11-24,Reverse Parking Camera,Electronics,8970,4,35880,Jaipur,Shopify,UPI,Cancelled
12387,2025-12-17,Car Air Freshener,Accessories,9971,4,39884,Mumbai,Flipkart,Net Banking,Returned
12388,2025-02-20,Car LED Light,Accessories,7031,4,28124,Bangalore,Amazon,Net Banking,Returned
12389,2025-10-20,Car Seat Cover,Accessories,8246,4,32984,Udaipur,Amazon,Card,Cancelled
12390,2025-04-18,Car Vacuum Cleaner,Electronics,7458,2,14916,Udaipur,Shopify,UPI,Shipped
12391,2025-03-26,Car Seat Cover,Accessories,1397,3,4191,Pune,Shopify,Card,Delivered
12392,2025-09-21,Car Phone Holder,Accessories,7955,1,7955,Hyderabad,Shopify,Card,Delivered
12393,2025-03-23,Car LED Light,Accessories,7029,1,7029,Delhi,Shopify,COD,Delivered
12394,2025-05-01,Android Car Display,Electronics,13393,1,13393,Ahmedabad,Shopify,Net Banking,Cancelled
12395,2025-01-12,Car LED Light,Accessories,1668,4,6672,Udaipur,Shopify,UPI,Delivered
12396,2025-06-05,Android Car Display,Electronics,6837,3,20511,Bangalore,Amazon,UPI,Shipped
12397,2025-10-20,Car Vacuum Cleaner,Electronics,8851,2,17702,Hyderabad,Shopify,COD,Shipped
12398,2025-02-01,Car Seat Cover,Accessories,9132,2,18264,Delhi,Flipkart,UPI,Shipped
12399,2025-12-08,Car Air Freshener,Accessories,5546,4,22184,Mumbai,Amazon,Card,Shipped
12400,2025-11-01,Reverse Parking Camera,Electronics,1694,3,5082,Pune,Amazon,UPI,Cancelled
12401,2025-12-12,Android Car Display,Electronics,14897,4,59588,Udaipur,Amazon,Net Banking,Cancelled
12402,2025-10-24,Car Air Freshener,Accessories,12198,4,48792,Hyderabad,Shopify,UPI,Returned
12403,2025-04-28,Car Seat Cover,Accessories,9947,3,29841,Mumbai,Flipkart,UPI,Shipped
12404,2025-01-23,Car LED Light,Accessories,6109,4,24436,Hyderabad,Shopify,Card,Cancelled
12405,2025-06-20,Car Air Freshener,Accessories,4954,2,9908,Pune,Flipkart,UPI,Shipped
12406,2025-04-04,Reverse Parking Camera,Electronics,13372,4,53488,Udaipur,Shopify,UPI,Shipped
12407,2025-07-16,Car Dash Camera,Electronics,13982,4,55928,Jaipur,Shopify,COD,Shipped
12408,2025-09-19,Car Seat Cover,Accessories,4652,4,18608,Udaipur,Amazon,UPI,Shipped
12409,2025-02-22,Car Seat Cover,Accessories,2805,3,8415,Pune,Amazon,Card,Returned
12410,2025-11-19,Reverse Parking Camera,Electronics,12752,2,25504,Pune,Flipkart,Card,Delivered
12411,2025-05-17,Android Car Display,Electronics,9702,2,19404,Pune,Shopify,Card,Delivered
12412,2025-07-22,Car Floor Mat,Accessories,2552,3,7656,Hyderabad,Amazon,Net Banking,Delivered
12413,2025-02-15,Car Floor Mat,Accessories,661,1,661,Udaipur,Amazon,Card,Delivered
12414,2025-07-03,Reverse Parking Camera,Electronics,14981,2,29962,Bangalore,Amazon,Net Banking,Delivered
12415,2025-07-28,Car Phone Holder,Accessories,3795,4,15180,Delhi,Flipkart,Card,Cancelled
12416,2025-10-12,Car Seat Cover,Accessories,4469,3,13407,Mumbai,Flipkart,COD,Delivered
12417,2025-06-04,Car Music System,Electronics,6203,3,18609,Hyderabad,Amazon,COD,Delivered
12418,2025-06-12,Reverse Parking Camera,Electronics,1895,4,7580,Delhi,Amazon,COD,Returned
12419,2025-07-25,Car Seat Cover,Accessories,13205,4,52820,Mumbai,Flipkart,Net Banking,Delivered
12420,2025-11-01,Android Car Display,Electronics,2377,3,7131,Delhi,Shopify,UPI,Shipped
12421,2025-02-19,Car Air Freshener,Accessories,13953,2,27906,Udaipur,Amazon,Net Banking,Returned
12422,2025-04-26,Car Floor Mat,Accessories,8770,1,8770,Ahmedabad,Shopify,Card,Shipped
12423,2025-11-12,Car Floor Mat,Accessories,4642,4,18568,Jaipur,Shopify,Net Banking,Shipped
12424,2025-10-18,Car Dash Camera,Electronics,8602,4,34408,Udaipur,Shopify,UPI,Returned
12425,2025-06-10,Car Vacuum Cleaner,Electronics,9939,3,29817,Delhi,Amazon,UPI,Cancelled
12426,2025-01-30,Reverse Parking Camera,Electronics,11433,2,22866,Hyderabad,Flipkart,Card,Shipped
12427,2025-02-06,Car Seat Cover,Accessories,6055,1,6055,Hyderabad,Amazon,Net Banking,Delivered
12428,2025-04-17,Car Phone Holder,Accessories,13940,4,55760,Pune,Flipkart,Card,Shipped
12429,2025-06-17,Car Music System,Electronics,1938,3,5814,Ahmedabad,Shopify,UPI,Shipped
12430,2025-01-13,Car Air Freshener,Accessories,425,1,425,Udaipur,Amazon,COD,Returned
12431,2025-07-12,Car Music System,Electronics,1069,3,3207,Pune,Shopify,COD,Shipped
12432,2025-01-26,Car Floor Mat,Accessories,8451,4,33804,Ahmedabad,Flipkart,COD,Cancelled
12433,2025-06-11,Car Seat Cover,Accessories,13738,3,41214,Pune,Flipkart,Net Banking,Shipped
12434,2025-10-20,Car Vacuum Cleaner,Electronics,9106,1,9106,Hyderabad,Flipkart,COD,Cancelled
12435,2025-08-06,Car Phone Holder,Accessories,13100,1,13100,Bangalore,Amazon,COD,Returned
12436,2025-03-08,Car Floor Mat,Accessories,14650,4,58600,Bangalore,Flipkart,COD,Returned
12437,2025-11-20,Car Seat Cover,Accessories,2076,4,8304,Ahmedabad,Shopify,COD,Cancelled
12438,2025-03-24,Car Seat Cover,Accessories,450,4,1800,Bangalore,Amazon,Card,Cancelled
12439,2025-08-08,Car Dash Camera,Electronics,3266,4,13064,Hyderabad,Shopify,Net Banking,Returned
12440,2025-11-10,Car Floor Mat,Accessories,2500,3,7500,Mumbai,Flipkart,UPI,Delivered
12441,2025-12-30,Car LED Light,Accessories,3197,3,9591,Mumbai,Amazon,COD,Returned
12442,2025-01-31,Android Car Display,Electronics,13356,4,53424,Delhi,Shopify,UPI,Delivered
12443,2025-09-04,Car Air Freshener,Accessories,9947,4,39788,Hyderabad,Shopify,Card,Cancelled
12444,2025-08-16,Car LED Light,Accessories,3132,3,9396,Delhi,Flipkart,Net Banking,Cancelled
12445,2025-03-26,Car Floor Mat,Accessories,13284,3,39852,Pune,Amazon,Card,Delivered
12446,2025-09-28,Car Music System,Electronics,1176,2,2352,Udaipur,Amazon,Net Banking,Returned
12447,2025-12-23,Car Phone Holder,Accessories,7346,3,22038,Pune,Shopify,UPI,Shipped
12448,2025-07-08,Android Car Display,Electronics,6040,2,12080,Udaipur,Shopify,Card,Returned
12449,2025-09-15,Car Music System,Electronics,2321,2,4642,Ahmedabad,Flipkart,COD,Returned
12450,2025-05-11,Car Seat Cover,Accessories,815,4,3260,Udaipur,Shopify,COD,Returned
12451,2025-04-11,Car Air Freshener,Accessories,5846,2,11692,Mumbai,Amazon,Card,Cancelled
12452,2025-05-27,Car Music System,Electronics,11980,4,47920,Hyderabad,Shopify,UPI,Shipped
12453,2025-04-16,Car Air Freshener,Accessories,12973,4,51892,Jaipur,Shopify,COD,Cancelled
12454,2025-04-09,Car Air Freshener,Accessories,3080,1,3080,Pune,Shopify,Card,Delivered
12455,2025-12-02,Car Air Freshener,Accessories,6093,1,6093,Delhi,Amazon,Net Banking,Cancelled
12456,2026-01-01,Car Seat Cover,Accessories,4476,3,13428,Jaipur,Amazon,Net Banking,Cancelled
12457,2025-05-17,Car Vacuum Cleaner,Electronics,12083,2,24166,Jaipur,Flipkart,Card,Returned
12458,2025-09-21,Car Seat Cover,Accessories,885,1,885,Mumbai,Shopify,Net Banking,Shipped
12459,2025-09-21,Car Air Freshener,Accessories,8576,3,25728,Mumbai,Flipkart,COD,Cancelled
12460,2025-12-10,Car Dash Camera,Electronics,4463,3,13389,Ahmedabad,Flipkart,COD,Shipped
12461,2025-10-01,Car Seat Cover,Accessories,13830,2,27660,Ahmedabad,Shopify,UPI,Shipped
12462,2025-08-19,Reverse Parking Camera,Electronics,10450,2,20900,Mumbai,Amazon,COD,Cancelled
12463,2025-10-02,Reverse Parking Camera,Electronics,2320,2,4640,Hyderabad,Shopify,COD,Shipped
12464,2025-10-28,Reverse Parking Camera,Electronics,9604,4,38416,Bangalore,Shopify,UPI,Returned
12465,2025-09-03,Car Vacuum Cleaner,Electronics,8184,2,16368,Mumbai,Flipkart,Net Banking,Cancelled
12466,2025-01-19,Car Dash Camera,Electronics,6474,2,12948,Mumbai,Shopify,Net Banking,Returned
12467,2025-04-15,Car Music System,Electronics,4687,2,9374,Jaipur,Shopify,Net Banking,Cancelled
12468,2025-10-18,Android Car Display,Electronics,4157,2,8314,Mumbai,Amazon,UPI,Shipped
12469,2025-10-18,Car Seat Cover,Accessories,6720,2,13440,Jaipur,Amazon,UPI,Cancelled
12470,2025-01-23,Car Music System,Electronics,2687,1,2687,Mumbai,Amazon,Card,Cancelled
12471,2025-01-09,Car Music System,Electronics,14864,1,14864,Mumbai,Shopify,Net Banking,Shipped
12472,2025-01-24,Car Floor Mat,Accessories,6516,1,6516,Delhi,Shopify,Net Banking,Shipped
12473,2025-06-01,Car LED Light,Accessories,483,1,483,Jaipur,Flipkart,Net Banking,Delivered
12474,2025-10-11,Car Dash Camera,Electronics,1311,2,2622,Udaipur,Flipkart,Card,Delivered
12475,2025-09-05,Reverse Parking Camera,Electronics,8661,1,8661,Udaipur,Flipkart,Card,Cancelled
12476,2025-10-29,Car Vacuum Cleaner,Electronics,5368,4,21472,Ahmedabad,Shopify,UPI,Delivered
12477,2025-08-23,Car Seat Cover,Accessories,3553,1,3553,Pune,Amazon,UPI,Returned
12478,2025-08-13,Car Dash Camera,Electronics,5697,4,22788,Mumbai,Flipkart,UPI,Delivered
12479,2025-08-05,Car Floor Mat,Accessories,7391,4,29564,Udaipur,Amazon,UPI,Delivered
12480,2025-02-14,Car Floor Mat,Accessories,6377,3,19131,Mumbai,Shopify,Card,Returned
12481,2025-10-05,Car Seat Cover,Accessories,13534,4,54136,Ahmedabad,Amazon,Net Banking,Returned
12482,2025-09-25,Reverse Parking Camera,Electronics,7991,1,7991,Delhi,Flipkart,Card,Shipped
12483,2025-05-31,Car Floor Mat,Accessories,9282,2,18564,Bangalore,Flipkart,Net Banking,Cancelled
12484,2025-01-08,Car Floor Mat,Accessories,10243,4,40972,Jaipur,Shopify,Net Banking,Delivered
12485,2025-11-11,Car Air Freshener,Accessories,8969,4,35876,Mumbai,Flipkart,UPI,Returned
12486,2025-07-05,Reverse Parking Camera,Electronics,7324,2,14648,Hyderabad,Amazon,Net Banking,Shipped
12487,2025-03-06,Car Seat Cover,Accessories,11657,2,23314,Delhi,Amazon,Card,Shipped
12488,2025-07-14,Car Vacuum Cleaner,Electronics,7747,2,15494,Delhi,Flipkart,UPI,Delivered
12489,2025-02-07,Reverse Parking Camera,Electronics,6338,2,12676,Hyderabad,Flipkart,COD,Returned
12490,2025-08-22,Car LED Light,Accessories,7845,4,31380,Udaipur,Shopify,UPI,Cancelled
12491,2025-11-05,Car Air Freshener,Accessories,5162,4,20648,Bangalore,Amazon,UPI,Cancelled
12492,2025-03-12,Car Dash Camera,Electronics,1805,4,7220,Pune,Flipkart,Card,Cancelled
12493,2025-06-21,Car Music System,Electronics,10182,4,40728,Mumbai,Flipkart,UPI,Returned
12494,2025-02-23,Car Vacuum Cleaner,Electronics,4664,2,9328,Ahmedabad,Shopify,COD,Returned
12495,2025-06-13,Car Air Freshener,Accessories,13955,1,13955,Pune,Shopify,Card,Delivered
12496,2025-07-07,Reverse Parking Camera,Electronics,2618,2,5236,Hyderabad,Amazon,UPI,Delivered
12497,2025-04-23,Car LED Light,Accessories,10656,4,42624,Ahmedabad,Flipkart,COD,Delivered
12498,2025-03-11,Car Air Freshener,Accessories,3112,2,6224,Udaipur,Flipkart,Card,Cancelled
12499,2025-05-24,Android Car Display,Electronics,10311,3,30933,Delhi,Amazon,UPI,Shipped
12500,2025-03-24,Android Car Display,Electronics,10981,2,21962,Udaipur,Shopify,Net Banking,Cancelled
12501,2025-02-07,Car LED Light,Accessories,2532,4,10128,Pune,Shopify,COD,Delivered
12502,2025-06-29,Car Air Freshener,Accessories,1379,1,1379,Delhi,Amazon,UPI,Returned
12503,2025-08-26,Car Seat Cover,Accessories,10301,2,20602,Mumbai,Shopify,UPI,Returned
12504,2025-01-23,Car Music System,Electronics,7302,1,7302,Ahmedabad,Amazon,Net Banking,Delivered
12505,2025-01-23,Reverse Parking Camera,Electronics,2530,2,5060,Delhi,Flipkart,UPI,Shipped
12506,2025-01-03,Reverse Parking Camera,Electronics,5443,1,5443,Hyderabad,Flipkart,UPI,Returned
12507,2025-12-24,Android Car Display,Electronics,11955,3,35865,Udaipur,Amazon,Card,Shipped
12508,2025-07-31,Car Floor Mat,Accessories,10017,2,20034,Ahmedabad,Amazon,COD,Returned
12509,2025-07-31,Car Air Freshener,Accessories,12849,1,12849,Mumbai,Shopify,Card,Shipped
12510,2025-10-03,Car Phone Holder,Accessories,13485,3,40455,Mumbai,Amazon,UPI,Delivered
12511,2025-03-20,Car Dash Camera,Electronics,5744,1,5744,Ahmedabad,Shopify,Net Banking,Cancelled
12512,2025-06-01,Car Music System,Electronics,1425,4,5700,Jaipur,Shopify,COD,Shipped
12513,2025-06-22,Car Dash Camera,Electronics,8885,2,17770,Bangalore,Flipkart,UPI,Shipped
12514,2025-01-20,Car Dash Camera,Electronics,9240,4,36960,Pune,Flipkart,Card,Cancelled
12515,2025-10-05,Car Dash Camera,Electronics,14898,3,44694,Jaipur,Shopify,COD,Cancelled
12516,2025-07-15,Car Vacuum Cleaner,Electronics,13410,2,26820,Udaipur,Flipkart,Card,Delivered
12517,2025-08-17,Car Vacuum Cleaner,Electronics,5772,1,5772,Hyderabad,Flipkart,UPI,Shipped
12518,2025-06-30,Car Vacuum Cleaner,Electronics,7656,3,22968,Mumbai,Flipkart,Net Banking,Cancelled
12519,2025-01-05,Car Phone Holder,Accessories,9549,2,19098,Delhi,Shopify,COD,Returned
12520,2025-11-19,Car LED Light,Accessories,996,4,3984,Udaipur,Shopify,UPI,Delivered
12521,2025-02-21,Car Phone Holder,Accessories,1933,1,1933,Hyderabad,Shopify,Net Banking,Delivered
12522,2025-03-14,Reverse Parking Camera,Electronics,11550,1,11550,Ahmedabad,Flipkart,Net Banking,Shipped
12523,2025-03-28,Car Seat Cover,Accessories,11551,2,23102,Delhi,Flipkart,COD,Cancelled
12524,2025-12-24,Car Vacuum Cleaner,Electronics,13695,3,41085,Mumbai,Shopify,Card,Delivered
12525,2025-04-04,Car LED Light,Accessories,11225,2,22450,Hyderabad,Flipkart,COD,Delivered
12526,2025-12-25,Car Seat Cover,Accessories,2887,4,11548,Delhi,Amazon,COD,Delivered
12527,2025-06-27,Car Vacuum Cleaner,Electronics,3815,2,7630,Udaipur,Flipkart,COD,Delivered
12528,2025-09-10,Car Air Freshener,Accessories,4928,1,4928,Mumbai,Flipkart,Card,Cancelled
12529,2025-07-01,Car Air Freshener,Accessories,10047,1,10047,Ahmedabad,Shopify,UPI,Cancelled
12530,2025-07-21,Car LED Light,Accessories,1088,1,1088,Udaipur,Shopify,Card,Returned
12531,2025-01-02,Car Seat Cover,Accessories,3630,1,3630,Udaipur,Flipkart,Card,Delivered
12532,2025-09-17,Car Phone Holder,Accessories,7319,1,7319,Udaipur,Amazon,UPI,Returned
12533,2025-12-01,Reverse Parking Camera,Electronics,1836,2,3672,Ahmedabad,Shopify,Card,Returned
12534,2025-07-11,Car Vacuum Cleaner,Electronics,12751,2,25502,Ahmedabad,Amazon,UPI,Returned
12535,2025-01-31,Car Floor Mat,Accessories,1457,1,1457,Pune,Flipkart,UPI,Delivered
12536,2025-10-08,Car Floor Mat,Accessories,9658,4,38632,Delhi,Amazon,Net Banking,Shipped
12537,2025-12-23,Car Air Freshener,Accessories,4605,1,4605,Jaipur,Flipkart,COD,Cancelled
12538,2025-10-19,Car Phone Holder,Accessories,11149,2,22298,Udaipur,Flipkart,COD,Cancelled
